ID,Answer
2347,第2套
2348,景洪市
2349,《韓國憲法》
2350,為爭取陽光
2351,《失落的故事集
2352,1918年
2353,200米
2354,原始宗教
2355,1區
2356,博物學
2357,杭州
2358,戰鬥機
2359,1970年
2360,馮特
2361,彰化市民代表會
2362,法國大革命時期
2363,明朝
2364,2013年
2365,朱德
2366,英國人
2367,漢武帝時期
2368,1963年
2369,東經116度27分
2370,英籍工程師
2371,主語+謂語+賓語
2372,主序帶
2373,量子光學
2374,德國財政局
2375,1938年
2376,2014年
2377,向海的方向則有戰後1950年代至1960年代香港紅燈區所在地的駱克道、謝斐道，至今仍然有不少酒吧及一些夜總會位於這兩條街道附近
2378,2007年
2379,法國
2380,大陸上的戰事
2381,國家銀行
2382,為了鞏固自己及子孫的統治
2383,蒙古語
2384,甲醇
2385,元太宗
2386,15625億日元
2387,印度教
2388,沙阿摩訶末時期
2389,918年
2390,北非作戰階段
2391,公有制
2392,1987年
2393,工程化核酸酶
2394,金軍
2395,互射十二碼一役
2396,雙打線內
2397,心室底壁組織
2398,王朗
2399,40年
2400,2901.3平方公里
2401,新北市
2402,郭守時
2403,高等學校新生入學考試制度
2404,因靠近中國大陸的大陸型氣候
2405,科大校歌
2406,19世紀
2407,檀君古朝鮮
2408,清順治帝
2409,楊亨燮
2410,清宣宗時代
2411,蒙漢兩元政治
2412,黑色貝雷帽
2413,三國史記
2414,四次
2415,林彪
2416,文化發展狀態
2417,1972年
2418,錫克教
2419,感染
2420,社會輿論
2421,1603年
2422,一分
2423,阿卡蓋拉國家公園
2424,2015年
2425,減低阻力
2426,新石器時代
2427,孔齊
2428,古列爾莫·馬可尼
2429,1958年
2430,
2431,近1/3的通貨膨脹
2432,1829年建造的火箭號。1820年代
2433,環境地政局
2434,35%
2435,天主教
2436,釀酒業包括葡萄酒和啤酒，食品業
2437,1959年
2438,1994年
2439,大片柏樹
2440,
2441,仙台市
2442,史和平
2443,裝飾
2444,哈爾濱
2445,1967年
2446,義和團事變
2447,混合苦膽的酒
2448,建文二年
2449,關島組織法
2450,2008年
2451,第五次調整
2452,米蘭·內迪奇
2453,19世紀晚期
2454,商業貿易中徵收的關稅和貿易稅。東羅馬首都君士坦丁堡處於歐洲、亞洲交匯點，自古以來就是世界各地商船匯集的地方，也是絲綢之路的一個終點，發達的國際轉口貿易
2455,合不勒汗
2456,高句麗
2457,忽必烈
2458,民國15年
2459,49.3萬人
2460,巴納德
2461,量子光學
2462,糧食
2463,哈德遜河
2464,全國地圖正保御國繪圖
2465,民國3年6月24日，北京政府發布《劃一令》，在滇水道、蒙自道、普洱道、騰越道各地設置觀察使。民國16年
2466,投保人
2467,主序帶的階段
2468,坎貝爾
2469,港島區
2470,1230年
2471,實權仍掌握在他們的母親手中
2472,《中華人民共和國憲法》
2473,
2474,打比賽
2475,中村法道
2476,汕頭
2477,鐵穆爾
2478,391年
2479,英國精神醫學期刊
2480,1849年
2481,23年
2482,13小時
2483,氦
2484,戰基處營區土地
2485,忽必烈
2486,巴西爾二世
2487,黑死病
2488,5月23日
2489,卡胡盧伊
2490,硫化氫
2491,氮化硫
2492,1976年
2493,1972年
2494,都市計劃
2495,角動量
2496,波雷索夫
2497,止痛
2498,6位
2499,會稽虞氏
2500,煤煙消除
2501,公民化
2502,宏碁
2503,國民政府時期
2504,海因里希·赫茲
2505,維多利亞時期
2506,朱[UNK]
2507,
2508,匹茲堡
2509,威廉·赫歇爾
2510,格子型系統，1960年華山路開闢完成，亦已不再配合彰化古城橢圓形狀修築，改採直線處理。彰化市境內有2條國道高速公路通過，中山高速公路
2511,《動員戡亂時期臨時條款》
2512,黑水
2513,1989年
2514,花垣鎮
2515,東部
2516,毒品一向素有「模特最愛」，而且毒品
2517,7%
2518,韓國
2519,代表她連開28場與30場演唱會，事業如日中天
2520,莫斯科，與蘇聯交涉日內瓦世界和平會議事宜前，和蘇聯領導人酒宴
2521,泰國
2522,農民階層
2523,孔恩
2524,索契
2525,比利時
2526,重慶理工大學
2527,臺灣獨立
2528,新天皇光明天皇
2529,托木斯克
2530,葛摩
2531,1905年
2532,《臺灣自救運動宣言》
2533,詳細規劃
2534,十億年
2535,1486年
2536,英國
2537,1970年代
2538,1500公里
2539,南極條約體系一年一度的「南極條約協商會議
2540,布里亞特人
2541,建炎二年
2542,民國17年1月
2543,
2544,前279年
2545,中國大陸
2546,西元前1534年
2547,斯壯羅山
2548,1899年和1906年
2549,釋迦牟尼住世
2550,1960年代
2551,1640年
2552,政府財政撥款
2553,威尼斯人
2554,東涌線
2555,由於梅艷芳是女低音
2556,1841年2月10日
2557,1999年
2558,2005年7月21日
2559,西元977年編的太平廣記是古代小說總集，該書描寫一千多年前戰國時代
2560,國家預防腐敗局
2561,自然界中的風速並不穩定
2562,大學生研究計劃
2563,明治三十九年
2564,1994年
2565,王亞南
2566,捷船街
2567,八零年代
2568,1234年
2569,日本
2570,瑞派克路
2571,晶片廠
2572,第二代
2573,中國立法
2574,康熙三十二年
2575,重工業
2576,臺灣郵政總局
2577,1952年
2578,多達15位的政治反對領袖遭到執政政府的暗殺
2579,魚雷
2580,1917年十月革命
2581,
2582,
2583,公元1世紀
2584,2016年2月22日
2585,無法續用「臺北」之名作為升格後的名稱，臺北縣政府因而對外徵求改制後的新市名，並舉行網路投票
2586,磁力線
2587,興十一年
2588,幻境中
2589,臭氧層
2590,日本青年社
2591,廣東籍
2592,羅馬帝國
2593,自由派
2594,1990年代
2595,秋明州
2596,倫敦煙霧事件
2597,賓州
2598,自由
2599,社會主義
2600,不穩定性
2601,北方太平洋品種的大馬哈魚常於9－10月回到黑龍江、烏蘇里江等河中產卵
2602,亨利克萊
2603,歐美國家
2604,濟州島
2605,赫爾伯特·查普曼
2606,噪音過大
2607,廿八歲
2608,濟南
2609,
2610,印度國民軍士兵大審判
2611,約瑟夫·阿洛伊修斯·拉辛格
2612,東沙離島研究站
2613,2比1
2614,人民議院
2615,1861年
2616,
2617,領土主權
2618,1953年12月
2619,被子植物
2620,3月4日
2621,曼莫漢·辛格
2622,刺激性
2623,七七事變
2624,激進黨
2625,1895年
2626,99年12月25日
2627,黑森邦
2628,濟州島
2629,拒絕投降
2630,君臣同治
2631,1600分
2632,狄拉克
2633,失分
2634,第一次鴉片戰爭
2635,特殊黨員
2636,中國文化
2637,蔡素玉
2638,加拿大
2639,工藝上的難度不獲好評
2640,中國特色社會主義理論
2641,2006年
2642,4個
2643,溫州
2644,下薩克森邦
2645,《宅地法》
2646,中途公園
2647,韓國赴越參戰兵力人數超過48000餘人，是南越陣營一方僅次於駐越美軍
2648,郵票
2649,高房價
2650,1848年
2651,2016年9月30日
2652,效益主義
2653,解放軍
2654,1949年
2655,伊斯蘭教
2656,東勝寺一役
2657,6-8月
2658,曼莫漢·辛格
2659,暴雪娛樂公司
2660,第二次世界大戰
2661,
2662,理論心理學
2663,西方墨點法
2664,314.23萬人
2665,唐朝
2666,攔截機種
2667,克列孟梭
2668,240℃
2669,
2670,洋馬兒
2671,
2672,1822年
2673,特瓦族
2674,百濟個性溫和的雕塑
2675,麻州
2676,杜林
2677,庫侖阻力
2678,多數私立中式學校都面對的問題
2679,紅衫軍運動
2680,耶穌會
2681,西塞羅
2682,英軍司令部
2683,出口擴張
2684,法西斯義大利
2685,2013年
2686,三重忠孝橋
2687,母親
2688,1960年
2689,高崗
2690,1930年
2691,海水淡化
2692,64%
2693,連江縣
2694,爭議性
2695,1779年
2696,印尼
2697,人本主義
2698,首爾塔洞公園
2699,61票贊成，37票反對，7票棄權
2700,臺灣族群的分布，在此時，漢人不斷侵佔平埔族
2701,電視
2702,5.7
2703,悠久
2704,普法戰爭
2705,什錦麵
2706,供給創造需求
2707,
2708,三十八年
2709,鄧演達
2710,
2711,大馬哈魚
2712,中國大陸
2713,甘蔗
2714,早已不滿北條氏專制政權
2715,第一個用戶嘗試儲存網頁時
2716,史都華
2717,昆明公交公司
2718,2010年
2719,
2720,憲模式
2721,2008年
2722,納粹黨
2723,清政府
2724,威廉二世
2725,日治台灣
2726,漢魏故城
2727,1920年代
2728,三民主義
2729,威廉一世
2730,微波訊號遠距離傳輸，最終用戶使用定向天線
2731,3502號
2732,1702年
2733,因為鋼纜或者是滑輪等裝置失效導致失去控制
2734,廣東人
2735,
2736,1944年
2737,臺灣國語
2738,
2739,
2740,伏爾加河
2741,國際動物命名委員會
2742,黃金自由貿易
2743,羅貫中
2744,集中式太陽能發電站
2745,大韓帝國
2746,城市信封
2747,第265任
2748,第一條公共蒸汽鐵路
2749,死亡
2750,
2751,阿拉瓦克印第安人
2752,皇后大道東
2753,[UNK]集團
2754,高後掠角度
2755,12個
2756,蘿蔔糕
2757,伽利略
2758,1875年
2759,裏海
2760,1498年
2761,
2762,16世紀末葉
2763,1804年
2764,杜林
2765,2017年
2766,毛利家
2767,1871年
2768,鄭明勛
2769,
2770,
2771,
2772,中華人民共和國
2773,愛格思海金斯公司
2774,阿拉巴馬州
2775,2007年
2776,蘇維托尼烏斯
2777,建安十五年
2778,皮埃爾·博雷加德
2779,1867年
2780,70%
2781,狩獵採集社
2782,馬列主義
2783,國民黨
2784,入學考試
2785,擔心引起教會勢力的強烈反彈
2786,伊斯蘭哈里發軍隊的入侵
2787,鄂圖曼
2788,1986年
2789,唐代
2790,1946年11月8日建立了以漢諾瓦作為邦首府的下薩克森邦。1946年12月9日第一屆邦議會成立。然而並不是通過選舉產生，而是由英國占領當局任命。1951年4月13日
2791,中國天主教愛國會
2792,心血管疾病
2793,中心
2794,元朝
2795,
2796,義大利戰爭
2797,超級基金法
2798,
2799,納粹德國
2800,募兵制
2801,1933年
2802,2015年
2803,丙子胡亂
2804,1765年
2805,天主教
2806,有關國軍參與海外派遣活動的法律案》
2807,大滿貫
2808,華沙
2809,伯力
2810,外交政策
2811,流音音位，只有少數種類的語言沒有流音
2812,8世紀
2813,約翰二世·科穆寧皇帝
2814,彼得大帝夏宮
2815,北海道帝國大學
2816,2008年
2817,信陽
2818,「地區邊界
2819,動作指令
2820,動物命名法
2821,2016年
2822,1789年
2823,
2824,國際
2825,由於屬下被朝廷處死
2826,金靴獎
2827,齊格蒙特三世
2828,天文學
2829,莫哈梅·西亞德·巴雷
2830,萊茵河
2831,氧化亞氮
2832,新約正典
2833,孫叔敖
2834,攻占納哈出的金山
2835,明年或者下一次稻米成熟時兌現
2836,油電混合動力車
2837,銀熊獎
2838,1968年
2839,靜止心率
2840,釣魚臺
2841,6座
2842,1989年
2843,武昌起義
2844,得到河州總鎮衙門特許
2845,殺傷力
2846,第一波新政
2847,非歐幾里得幾何
2848,1976年
2849,地球大氣層及其他天體之外的虛空區域
2850,第2758號
2851,1980年代
2852,楊森
2853,1859年
2854,為了更好的與羅馬帝國進行貿易活動
2855,學權部
2856,宗[UNK]
2857,陳志雲
2858,羅斯托克港
2859,印度河文明
2860,约瑟夫·斯卡利格
2861,湖州人
2862,維多利亞港
2863,暴雪娛樂
2864,20%
2865,分發式政策
2866,
2867,2001-2004年
2868,比利時人
2869,1000米
2870,馬關條約
2871,羅斯福
2872,
2873,214微克
2874,
2875,自1994年開始生效的過渡時期憲法
2876,[UNK]州
2877,段氏
2878,1953年至1957年
2879,
2880,平遠縣。抗戰結束後遷回廣州市。國共內戰後期，隨著廣東省全境易手，廣東省政府遷往海南特別行政區海口市
2881,社會學
2882,有性生殖
2883,遺傳定律
2884,攔截機
2885,印度
2886,2000年
2887,15年
2888,英國[UNK]級驅逐艦
2889,臺灣外交困境
2890,26屆
2891,武漢大學
2892,第三心音
2893,1989年
2894,史達林
2895,因此交通建設早期以聯絡新北市與臺北市為主
2896,英國
2897,廣州鐵路公司
2898,
2899,沉默寡言
2900,孫傳芳
2901,元滅宋之戰
2902,亞歷山大·羅德
2903,
2904,6月
2905,《農書》
2906,周恩來
2907,中世紀中期
2908,瑞派克競賽
2909,庫曼語
2910,台南
2911,精神醫學
2912,
2913,1987年
2914,4年的神學研究階段
2915,
2916,直布羅陀海峽
2917,把普選局限於男性
2918,資產負債表中各個項目對現金流量的影響
2919,1923年
2920,鏡廳
2921,安帝
2922,中華民國初年
2923,托列斯海峽
2924,自由民主黨
2925,印度洋
2926,
2927,大致平坦的地貌
2928,磷礦石
2929,曼哈頓
2930,社會主義共和國
2931,1512年
2932,成熟階段
2933,肌萎縮性脊髓側索硬化症
2934,軍事防衛
2935,哈德良
2936,《關於托勒密和哥白尼兩大世界體系的對話》
2937,
2938,
2939,種族區分
2940,南成旭
2941,盧安達
2942,阿森納，是一家設於倫敦霍洛威
2943,厄爾布魯士峰
2944,南京國民政府
2945,明朝
2946,武器設計製造人才
2947,2002年
2948,沒有
2949,50個
2950,1830年
2951,溫帶氣候特點
2952,1889年
2953,維吾爾語
2954,金泳三
2955,體重過輕了5磅而遭拒。他向米高梅一位健美先生[UNK][UNK]請教，此人以擅長隨心所欲控制自己的體重
2956,印度在新生代
2957,印度國大黨
2958,重慶機
2959,
2960,電動機
2961,承辦五大宗教
2962,聯合國
2963,龐大的內需市場
2964,高商業價值
2965,翻版金日成
2966,啟德機場
2967,奧地利
2968,日本
2969,愛爾蘭人
2970,沉默寡言
2971,汽運
2972,敦煌石窟
2973,鍾祥蘭台宮
2974,朝鮮
2975,1971年
2976,5000員工
2977,兩天
2978,喀喇汗國
2979,颶風戰鬥機
2980,黨內上層
2981,1932年
2982,1952年
2983,葛摩
2984,2004年3月2日
2985,琉球國船工
2986,伯明罕
2987,村民委員會
2988,議會大廈
2989,三菱
2990,《韓國憲法》
2991,岳飛
2992,怯薛
2993,道元禪師
2994,1637年
2995,前趙
2996,北人黨
2997,民國25年4月，中共皖浙贛省委在皖贛邊的[UNK]公山成立，同時成立以皖南獨立團為基幹的皖浙贛獨立團。在浙西遊擊區還有上浙皖特委獨立營、下浙皖遊擊司令部、浙皖軍分區等武裝。民國26年
2998,中東
2999,一次世界大戰時期
3000,「大朝鮮國
3001,
3002,
3003,1171年
3004,《日韓合併條約》
3005,織田氏的版圖。1584年，羽柴秀吉
3006,共產主義
3007,四十三年
3008,眾議院選舉
3009,魏源
3010,教宗保祿六世
3011,阿拉伯宗教
3012,庫務局
3013,印度-雅利安語言
3014,由於元帝不重視科舉
3015,於1756年~1757年先發制人入侵薩克森和波西米亞時
3016,艾瑪·史東
3017,1629年
3018,第三產業
3019,轉軸
3020,德宏州
3021,25個
3022,喬治·史蒂芬生
3023,
3024,華北平原
3025,振州
3026,克里米亞[UNK]靼人
3027,李時珍
3028,舊莫比爾
3029,埃及
3030,辛亥革命
3031,六十年代
3032,十年
3033,伊斯蘭教
3034,
3035,東京皇居內的產殿誕生
3036,周恩
3037,《北京條約
3038,1976年
3039,1958年
3040,森林
3041,國民議會
3042,日本竹[UNK]魚
3043,古羅馬是一種公認的社會文化
3044,生活部
3045,歐洲工業文明崛起
3046,3766人
3047,冷戰格局
3048,300公厘
3049,廖內省
3050,礪波護在《隋唐帝國與古代朝鮮》一書中，認為五胡十六國這個概念，是在唐朝初期編定正史時才形成的。南宋洪邁
3051,淮安區
3052,大拇指
3053,袁世凱
3054,2002年
3055,50%
3056,西里爾字母
3057,南明
3058,
3059,五
3060,契約經濟
3061,鐵路線
3062,張作霖
3063,為了保護蒙古人地位
3064,工農業
3065,資本主義
3066,北京滿洲鑲藍旗世襲
3067,金正恩
3068,各殖民地的收成與經濟都不好，日本開始尋求其他地方的資源以進行長期戰爭
3069,戰勝國
3070,
3071,里德
3072,1871年1月18日
3073,劉少奇
3074,90年代
3075,溫尼伯國際機場
3076,瑞士
3077,國家統治者透過集體利益性的方式，達到社會目標的實現
3078,2部
3079,一般遊客團體
3080,黑龍江
3081,薩珊王朝
3082,長水村
3083,宮廷權力爭鬥，為躲避戰亂
3084,居民委員會
3085,民國29年
3086,蘇伊士運河
3087,1980年2月24日
3088,通化市
3089,鄭成功
3090,烏茲別克斯坦
3091,玉米
3092,樺樹
3093,建設性
3094,2006年
3095,1970年代初期
3096,馬克思主義
3097,史都華的影迷太多
3098,馬加人
3099,1938年
3100,巴西
3101,製導合一
3102,直腿臀位：類似完全臀位，但是孩子的腿是伸直的，腳伸到耳朵旁。足式臀位
3103,駱克道
3104,71.7公里
3105,拜占庭帝國
3106,收縮性
3107,廣電總局
3108,合不勒汗
3109,麥克阿瑟元帥於1945年8月17日
3110,查理檢查站
3111,通惠河
3112,雲貴高原
3113,喀喇汗國
3114,1914年
3115,紅衫軍運動
3116,大元
3117,烏來區
3118,綠窗口
3119,電壓
3120,希臘文化
3121,幽州
3122,終於慢慢的進入民主政治的運作
3123,庫倫戰敗
3124,1970年代
3125,相聲
3126,平定南昌的寧王宸濠之亂
3127,周恩來
3128,貴霜帝國
3129,1978年
3130,南海縣
3131,《華府風雲》
3132,韓國
3133,過度漢化
3134,4000米
3135,李東陽
3136,1919年
3137,100%，黏性最高
3138,橫越天空的角動量
3139,印度教
3140,第一座青天白日勳章
3141,尼古拉杜霍寧
3142,浙江紹興浙軍第二旅第六團第三連當見習官
3143,以適應對外開放的需要
3144,信陽市
3145,1782年
3146,1867年
3147,日本武士時代
3148,武漢水利電力大學
3149,貝爾格勒
3150,豐田汽車
3151,政府財政撥款
3152,1919年
3153,1972年
3154,柴油
3155,巴拉馬利波
3156,十字軍
3157,異裂
3158,卡爾施塔特
3159,阿拉伯字母
3160,二氧化碳
3161,1987年
3162,《三國演義》
3163,黃琪翔
3164,中國人民銀行
3165,都市
3166,玫瑰盃
3167,2006年
3168,土地改革
3169,[UNK].[UNK].[UNK][UNK]
3170,荷蘭皇家研究所
3171,周恩來
3172,1739年
3173,帝國自由城市
3174,柏林圍牆
3175,布里斯托大學
3176,商業上的活力
3177,忻城縣
3178,西柏林一側，在東側
3179,田春蔚
3180,冬季奧運會
3181,引號
3182,農礦部
3183,艾薩克·牛頓
3184,馬薩諸塞州
3185,4世紀
3186,第一個階段
3187,波蘭
3188,麗貝卡·布蘭克
3189,田漢
3190,太平洋戰爭
3191,公元前37年
3192,西方文明
3193,莫敦梅
3194,北京
3195,1943年初
3196,歐洲巴洛克風格
3197,軸心國
3198,4年
3199,燕國
3200,俗世什一稅
3201,受貨幣經濟影響
3202,歷代紀傳體史書中后妃傳
3203,1949年不少共產黨特務藉口來香港做夜總會服務員混入北角，而且在1967年
3204,曼努埃爾一世
3205,西班牙人
3206,31個
3207,《血淚
3208,新北市
3209,北竿島
3210,拉彼魯茲
3211,奧圖·普萊明傑
3212,1235年
3213,地下水
3214,新店溪水系流域
3215,馬其頓內部革命組織
3216,2015年6月
3217,伊斯蘭哈里發軍隊
3218,新北市
3219,非線性光學
3220,加勒比海
3221,1945年
3222,400人
3223,哺乳類
3224,多瑙河
3225,全蒙古是中國的一部分
3226,客車整備
3227,1.6萬人受傷，數萬人被捕。三一運動被日本人鎮壓
3228,江北地區
3229,希臘文化
3230,19世紀
3231,中山粵菜
3232,匈奴人
3233,鐵穆爾
3234,倭國
3235,1949年
3236,黃金聖餐杯
3237,會長
3238,基督教保守派組織78.5萬美金
3239,昆明巫家壩國際機場
3240,豐田汽車
3241,兩棲動物
3242,負責全國邊海防工作
3243,草原省
3244,1955年
3245,馬爾吉特
3246,13世紀
3247,星系天文學
3248,傑羅姆萊特文
3249,漢族
3250,24位
3251,小高加索山脈
3252,全國經濟委員會
3253,軍事科研
3254,紀律檢查機關
3255,運糧困難，水軍遭遇風暴
3256,民主黨在國會依然保持多數派，儘管共和黨曾在1981－1987年間控制參議院。民主黨
3257,1636年四月
3258,人性本善
3259,戰事進入膠著對峙狀態
3260,文化大革命
3261,公元第二世紀
3262,第八航空軍
3263,由於金朝與西夏均走向衰落
3264,漢朝軍事壓力
3265,1924年至1926年
3266,2013年1月1日
3267,鄧小平
3268,民國39年
3269,華萊士
3270,緻密的恆星風
3271,亞洲金融風暴
3272,經濟大恐慌
3273,民國元年
3274,1909年
3275,1233年史彌遠死後
3276,2013年
3277,卡佩爾戰爭
3278,星際爭霸戰
3279,教會法學
3280,維多利亞湖
3281,《天體運行論》
3282,馬英九
3283,台北曲藝團
3284,朱文圭
3285,名琛
3286,廣島市
3287,監理會
3288,毒品
3289,德拉瓦州
3290,
3291,1891米
3292,馬來西亞
3293,烏爾蘇拉
3294,92%
3295,李坦
3296,西伯利亞平原
3297,第十屆全國人大第五次會議
3298,馬林諾夫斯基
3299,英國
3300,成吉思汗
3301,劉宋宗王擔任荊州刺史的結果，是促使荊州士族
3302,消極的制度
3303,李宗仁
3304,3%
3305,1971年
3306,1282年
3307,速度上的優勢
3308,漢文
3309,亞美尼亞高原
3310,用來指揮小隊或中隊
3311,明朝
3312,動物脂肪
3313,幹線道路
3314,奈及利亞
3315,1955年
3316,8市83町村
3317,
3318,路易·菲利普國王
3319,相聲瓦舍
3320,1912年
3321,1965年
3322,鐵
3323,伊斯蘭教
3324,9世紀
3325,路易-拿破崙
3326,內蒙古
3327,獅子外型去威嚇大象
3328,宋高宗
3329,
3330,美元
3331,1.4
3332,獅子派
3333,乾隆皇帝
3334,功利主義
3335,1998年
3336,西班牙
3337,
3338,成吉思汗時代
3339,其政體並未完全掌控社會經濟
3340,地中海
3341,1897年
3342,1980年5月4日
3343,牡丹峰樂團團長
3344,君士坦丁八世
3345,空氣汙染
3346,1949年
3347,岳飛
3348,劉牢之
3349,三個部分。立法機構是一個兩院制會議的阿拉巴馬州議會，由105名成員的阿拉巴馬州眾議院以及35名
3350,
3351,五分之四
3352,日本人
3353,民族主義復活
3354,德國
3355,漢語
3356,集安
3357,1970年
3358,無味無臭
3359,李·亞科卡
3360,五年
3361,瓜拿納樹
3362,特瓦族
3363,
3364,常壓下在絕對零度時仍為液體，需加壓
3365,遺傳物質
3366,以便法國能控制德國的進出口貿易
3367,海什木
3368,2006年
3369,白[UNK]紀中期
3370,莫里斯哈勒
3371,克勞德夏農
3372,不列顛印度軍隊
3373,1932年
3374,北方的人口較南方多出許多
3375,1964年
3376,通俗科幻小說雜誌
3377,法語
3378,政治主張
3379,
3380,合肥市政府
3381,理查特里維西克
3382,
3383,彌爾
3384,續資治通鑑長編》卷323宋元豐五年二月己巳條
3385,幽默
3386,普洱市
3387,
3388,美國
3389,對於旅客的換乘和貨物運輸十分不利
3390,非常小
3391,1961年
3392,計劃經濟體制
3393,英國
3394,聶耳
3395,模特兒
3396,1284年
3397,民國27年
3398,《悉曇字記
3399,314.23萬人
3400,2005年3月20日
3401,七年
3402,路易十三
3403,喬治•赫伯特•沃克•布希
3404,1935年
3405,為了繼續吞併全印度
3406,伊利諾州
3407,公元前240年
3408,歐登堡
3409,
3410,印度河及恆河的沖積作用
3411,敖造田興水
3412,戰鬥機
3413,黃大仙區
3414,
3415,1930年代
3416,巴西爾二世
3417,元十一年
3418,鋼鐵
3419,德川家康
3420,哈大客運專線
3421,海倫市
3422,佛教
3423,恰克圖條約
3424,
3425,廢除憲法，下令議會休會，並建立「1月6日獨裁
3426,聖凱薩琳教堂
3427,臺灣建省
3428,協助自殺
3429,西晉
3430,美國[UNK]電視台
3431,1985年
3432,3268年
3433,1991年
3434,11世紀
3435,郭松齡
3436,1931年
3437,歐」型恆星
3438,政治主張
3439,天皇
3440,2014年
3441,抽鄉
3442,股份制
3443,兩年
3444,飛機
3445,1976年
3446,中國人
3447,15個
3448,宋公
3449,希洛分基地
3450,漢地大都
3451,康熙
3452,漱芳潤
3453,雨果
3454,鄧小平
3455,大陸改革開放及香港政府實施即捕即解，因為大量男子偷渡來港
3456,維爾紐斯
3457,民國17年1月
3458,
3459,雜交帶
3460,1990年代
3461,《魔戒》
3462,1978年
3463,儒家思想
3464,1998年1月1日
3465,12架
3466,粵西
3467,1897年
3468,《中華人民共和國國務院組織法》第八條之規定，國務院組成部門各部的設立、撤銷或者合併，經總理
3469,1992年
3470,受貨幣經濟影響
3471,在完成了內部自治的體制
3472,倭王權
3473,中環
3474,1991年
3475,約瑟夫
3476,大部分的時間都在國外生活
3477,持球手反手
3478,空間視線方向上
3479,新南威爾斯學校
3480,良好行為
3481,孫叔敖造田興水
3482,中華人民共和國
3483,朱棣
3484,49.5萬
3485,軍隊士兵主要由穆斯林和印度教徒構成
3486,亞俄
3487,東漢
3488,1941年
3489,生命線
3490,機場快線
3491,薩爾布呂肯地區
3492,造就了農業、紡織及手工業、鑄造工業、商業及兵器的技術發展
